date,id,longitude,latitude,time,total_precipitation_sum,temperature_2m,potential_evaporation_sum,u_component_of_wind_10m,v_component_of_wind_10m,year,month,month_name,tempC,precip_mm,pet_mm,wind_speed,balance,SPEI_3
2015-01-01,201501,-3.0500139515596465,51.750236719085805,1420070400000,0.0846667953304241,276.7722464530699,-0.038975782692432404,2.9948562819470643,1.0816833985749112,2015,1,January,3.62224645306992,84.6667953304241,38.975782692432404,3.1842115388696093,45.69101263799169,
2015-02-01,201502,-3.0500139515596465,51.750236719085805,1422748800000,0.048987326843871415,275.8907320840018,-0.037560366094112396,1.273453767810549,-0.17562983291489737,2015,2,February,2.74073208400182,48.987326843871415,37.560366094112396,1.285507812874196,11.426960749759019,
2015-03-01,201503,-3.0500139515596465,51.750236719085805,1425168000000,0.05447840154552708,277.9869347233926,-0.08122453093528748,1.6477653723891064,0.07299686503666704,2015,3,March,4.8369347233926305,54.47840154552708,81.22453093528748,1.649381479449127,-26.746129389760398,0.26469904728213967
2015-04-01,201504,-3.0500139515596465,51.750236719085805,1427846400000,0.019128910355163953,281.1968927383423,-0.13686831295490265,0.4657440053092109,-0.2992257038752238,2015,4,April,8.046892738342308,19.128910355163953,136.86831295490265,0.5535824241620116,-117.7394025997387,-0.6230651944972467
2015-05-01,201505,-3.0500139515596465,51.750236719085805,1430438400000,0.092767488722167,282.6944508091096,-0.14994248747825623,1.9373884931687386,0.7459271133586924,2015,5,May,9.544450809109605,92.767488722167,149.94248747825623,2.07602539288571,-57.174998756089224,-0.9927161277588549
2015-06-01,201506,-3.0500139515596465,51.750236719085805,1433116800000,0.05717048237001521,285.99564334021676,-0.17529916763305664,1.3045752935939365,0.17032863431506687,2015,6,June,12.845643340216782,57.17048237001521,175.29916763305664,1.3156475745135328,-118.12868526304143,-1.4586096932677224
2015-07-01,201507,-3.0500139515596465,51.750236719085805,1435708800000,0.08872459490748597,287.4101199693577,-0.16369426250457764,2.049538912311677,0.9298583910029422,2015,7,July,14.260119969357731,88.72459490748597,163.69426250457764,2.25061022400555,-74.96966759709167,-1.2451096851376913
2015-08-01,201508,-3.0500139515596465,51.750236719085805,1438387200000,0.14884414201072715,287.29050150225237,-0.1184878945350647,1.0096235441905197,1.106218981486495,2015,8,August,14.140501502252391,148.84414201072715,118.4878945350647,1.4976849254715907,30.356247475662457,-0.7845143459138755
2015-09-01,201509,-3.0500139515596465,51.750236719085805,1441065600000,0.05200414029468803,284.4739077674018,-0.09809702634811401,0.08130457268820869,-0.4774660441610548,2015,9,September,11.323907767401806,52.00414029468803,98.09702634811401,0.4843389896207186,-46.092886053425985,-0.3905689247428692
2015-10-01,201510,-3.0500139515596465,51.750236719085805,1443657600000,0.07058553445653715,282.8740606410529,-0.05278176814317703,-0.368545272017038,-0.1807131536545292,2015,10,October,9.724060641052915,70.58553445653715,52.78176814317703,0.41046663863203064,17.803766313360114,0.11486728191437341
2015-11-01,201511,-3.0500139515596465,51.750236719085805,1446336000000,0.0982397222929734,281.93567820654977,-0.04701942950487137,3.2423099054230584,1.6169869661331178,2015,11,November,8.78567820654979,98.2397222929734,47.01942950487137,3.6231506139614,51.22029278810203,0.22560187100128418
2015-12-01,201512,-3.0500139515596465,51.750236719085805,1448928000000,0.1644350144786877,281.96216166916713,-0.04759318381547928,2.542529756023038,4.143141754211918,2015,12,December,8.812161669167153,164.4350144786877,47.59318381547928,4.861078188607624,116.84183066320841,1.0202597250627976
2016-01-01,201601,-3.0500139515596465,51.750236719085805,1451606400000,0.12395139918102771,277.5944421009351,-0.027098730206489563,1.766424439286673,1.8401555489468318,2016,1,January,4.4444421009351345,123.95139918102771,27.098730206489563,2.550770029624202,96.85266897453815,1.354662646453584
2016-02-01,201602,-3.0500139515596465,51.750236719085805,1454284800000,0.08877863743712311,276.55566338287,-0.053189948201179504,2.0131706711889685,0.6552580512803177,2016,2,February,3.4056633828700456,88.77863743712311,53.189948201179504,2.1171252360460686,35.588689235943605,1.2911364976454769
2016-03-01,201603,-3.0500139515596465,51.750236719085805,1456790400000,0.08288630101473515,277.57069466703683,-0.07748636603355408,0.8437508959924022,-0.6179659763971964,2016,3,March,4.420694667036855,82.88630101473515,77.48636603355408,1.0458477530083057,5.399934981181076,0.8005577433263141
2016-04-01,201604,-3.0500139515596465,51.750236719085805,1459468800000,0.07041686606014608,278.9582411448161,-0.11585578322410583,0.7826326741112604,-0.44345549212561713,2016,4,April,5.808241144816122,70.41686606014608,115.85578322410583,0.8995369231348513,-45.43891716395976,0.07997172378453443
2016-05-01,201605,-3.0500139515596465,51.750236719085805,1462060800000,0.07799512945740616,284.3077100733275,-0.14715325832366943,-0.1808134650671354,-0.44087567765225644,2016,5,May,11.157710073327507,77.99512945740616,147.15325832366943,0.476513244616475,-69.15812886626327,-0.4922456307412612
2016-06-01,201606,-3.0500139515596465,51.750236719085805,1464739200000,0.09566591419353898,287.297271156311,-0.13020101934671402,1.0256186657481723,0.049720156192779544,2016,6,June,14.147271156311035,95.66591419353898,130.20101934671402,1.0268231305647997,-34.53510515317504,-0.7107164072540535
